Headline,DateTime,AlignedDateTime
"Financials, bank stocks lead Nifty Bank gaining 3%; check what’s contributing to Sensex’s up move today",17-09-2020 04:12,17-09-2020 22:32
India shares higher at close of trade; Nifty 50 up 3.17%,,17-09-2020 22:32
Nifty jump over 3% as banks surge on bargain hunting,16-09-2020 19:53,17-09-2020 22:20
"D-Street Buzz: Bank Nifty outshines, surges 6% led by Axis Bank; ICICI Bank, Bandhan Bank jumps 6%",,17-09-2020 22:20
"Bajaj Fin, HDFC Bank & ICICI Bank attractive bets from medium to long term perspective: Motilal Oswal AMC",16-09-2020 10:54,17-09-2020 21:11
"Nifty rise 1% as ITC, banks gain",,17-09-2020 21:11
Indian shares rise 1% on global cues; banking shares gain,16-09-2020 03:44,17-09-2020 21:05
"HDFC Bank, ICICI Bank: Bank stocks look weak on technical charts. Stay away",,17-09-2020 21:05
"HDFC Bank offer: Holding HDFC credit, debit card? You can save up to Rs 2000 on buying AC, coolers online",15-09-2020 22:46,17-09-2020 20:00
Combined m-cap of PSBs lags behind HDFC Bank’s by a mile,,17-09-2020 20:00
Four of top-10 firms add Rs 1.12 trillion in m-cap; TCS leads,15-09-2020 10:36,17-09-2020 13:03
"HDFC Bank customer? Save up to Rs 2000 on shopping AC, refrigerators, coolers online; Here’s how",,17-09-2020 13:03
"Four of top-10 companies add Rs 1.12 trn in m-cap; TCS, Airtel, ITC shine",15-09-2020 05:30,17-09-2020 11:28
Four of top 10 cos add Rs 1.12 lakh crore in m-cap; TCS leads,,17-09-2020 11:28
"TCS, Airtel, Infosys, ITC add Rs 1.12 lakh crore in m-cap; RIL, HDFC Bank, HUl lose",14-09-2020 10:48,17-09-2020 10:54
"SBI, HDFC, and ICICI Bank announce special FD schemes for senior citizens; check out interest rates, other key features",,17-09-2020 10:54
Seven of top-10 most valued companies add Rs 1.76 lakh crore in m-cap; HDFC Bank shines,14-09-2020 04:57,17-09-2020 05:42
Seven of top-10 cos add ₹1.76 lakh crore in m-cap,,17-09-2020 05:42
Seven of top-10 companies add Rs 1.76 lakh cr in m-cap; HDFC Bank shines,,17-09-2020 04:12
Seven of top 10 companies add Rs 1.76 lakh crore in m-cap; HDFC Bank shines,02-02-2024 00:00,17-09-2020 04:12
"UPDATE 2-Indian economy slows in March quarter, with worst to come",,16-09-2020 19:53
Nifty take breather ahead of GDP data; Vodafone surges,14-09-2020 04:57,16-09-2020 19:53
"RIL, HDFC Bank send Sensex 300 points down; check what’s dragging markets today",,16-09-2020 10:54
Nifty surge as financials gain for second straight day,13-09-2020 23:43,16-09-2020 10:54
Nifty rise over 1% as financials lead surge,,16-09-2020 03:44
"Financials, bank stocks lead Nifty Bank gaining 3%; check what’s contributing to Sensex’s up move today",13-09-2020 00:52,16-09-2020 03:44
India shares higher at close of trade; Nifty 50 up 3.17%,,15-09-2020 22:46
Nifty jump over 3% as banks surge on bargain hunting,13-09-2020 00:28,15-09-2020 22:46
"D-Street Buzz: Bank Nifty outshines, surges 6% led by Axis Bank; ICICI Bank, Bandhan Bank jumps 6%",,15-09-2020 10:36
"Bajaj Fin, HDFC Bank & ICICI Bank attractive bets from medium to long term perspective: Motilal Oswal AMC",12-09-2020 23:47,15-09-2020 10:36
"Nifty rise 1% as ITC, banks gain",,15-09-2020 05:30
Indian shares rise 1% on global cues; banking shares gain,11-09-2020 15:24,15-09-2020 05:30
"HDFC Bank, ICICI Bank: Bank stocks look weak on technical charts. Stay away",,14-09-2020 10:48
"HDFC Bank offer: Holding HDFC credit, debit card? You can save up to Rs 2000 on buying AC, coolers online",11-09-2020 11:06,14-09-2020 10:48
Combined m-cap of PSBs lags behind HDFC Bank’s by a mile,,14-09-2020 04:57
Four of top-10 firms add Rs 1.12 trillion in m-cap; TCS leads,11-09-2020 10:42,14-09-2020 04:57
"HDFC Bank customer? Save up to Rs 2000 on shopping AC, refrigerators, coolers online; Here’s how",,
"Four of top-10 companies add Rs 1.12 trn in m-cap; TCS, Airtel, ITC shine",11-09-2020 05:54,02-02-2024 00:00
Four of top 10 cos add Rs 1.12 lakh crore in m-cap; TCS leads,,02-02-2024 00:00
"TCS, Airtel, Infosys, ITC add Rs 1.12 lakh crore in m-cap; RIL, HDFC Bank, HUl lose",10-09-2020 23:06,14-09-2020 04:57
"SBI, HDFC, and ICICI Bank announce special FD schemes for senior citizens; check out interest rates, other key features",,14-09-2020 04:57
Indian shares slip after surprise RBI rate cut; Sino-U.S. tensions weigh,09-09-2020 05:36,13-09-2020 23:43
Kotak Mahindra is now most expensive bank stock in world,,13-09-2020 23:43
Nifty rise on plans to ease travel curbs; airlines gain,09-09-2020 00:01,13-09-2020 00:52
"Indian shares jump on earnings boost; Reliance, banks gain",,13-09-2020 00:52
HDFC Bank special FD scheme for senior citizens: Interest rate and other details,08-09-2020 22:35,13-09-2020 00:28
"Indian shares rise as banks, ITC provide boost",,13-09-2020 00:28
Senior citizens to get high rate for longer tenor deposits: HDFC Bank,08-09-2020 13:13,12-09-2020 23:47
"Sensex cuts gains to end 167 points higher; Nifty below 8,900",,12-09-2020 23:47
Nifty jump on vaccine optimism; Bharti Airtel surges,08-09-2020 12:30,11-09-2020 15:24
Nifty tumble as economic package disappoints; banks fall,,11-09-2020 15:24
Nifty subdued after poor reaction to economic package,08-09-2020 03:43,11-09-2020 11:06
Nifty fall as relief measures fail to impress,,11-09-2020 11:06
Nifty hammered as stimulus details fail to excite,08-09-2020 02:29,11-09-2020 10:42
Nifty slide as stimulus fails to excite; Powell's grim outlook weighs,,11-09-2020 10:42
Indian shares enjoy stimulus boost; details eyed,07-09-2020 10:54,11-09-2020 05:54
Nifty surge on $266 bln stimulus boost,,11-09-2020 05:54
"Nifty slide amid rise in coronavirus cases, poor earnings",07-09-2020 05:36,10-09-2020 23:06
HDFC Group company lays off employees after performance review,,10-09-2020 23:06
HDB Financial Services lays off nearly 150 employees after performance review: Official,06-09-2020 23:48,09-09-2020 05:36
Indian shares erase gains as ICICI leads banks lower,,09-09-2020 05:36
Expect demand to roar back in auto sector post lockdown: Saurabh Mukherjea,06-09-2020 06:27,09-09-2020 00:01
"Apple’s newly launched iPhone SE (2020) already selling with Rs 3,600 discount; details inside",,09-09-2020 00:01
Shares In ICICI Bank Fall Post Quarterly Results,06-09-2020 04:35,08-09-2020 22:35
Banks find new ways to amuse and inform during lockdown,,08-09-2020 22:35
Stock query: HDFC Bank in a short-term sideways trend,06-09-2020 03:30,08-09-2020 13:13
Indian shares slip after surprise RBI rate cut; Sino-U.S. tensions weigh,,08-09-2020 13:13
Kotak Mahindra is now most expensive bank stock in world,06-09-2020 00:38,08-09-2020 12:30
Nifty rise on plans to ease travel curbs; airlines gain,,08-09-2020 12:30
"Indian shares jump on earnings boost; Reliance, banks gain",06-09-2020 00:27,08-09-2020 03:43
HDFC Bank special FD scheme for senior citizens: Interest rate and other details,,08-09-2020 03:43
"Indian shares rise as banks, ITC provide boost",06-09-2020 00:00,08-09-2020 02:29
Senior citizens to get high rate for longer tenor deposits: HDFC Bank,,08-09-2020 02:29
"Sensex cuts gains to end 167 points higher; Nifty below 8,900",,07-09-2020 10:54
Nifty jump on vaccine optimism; Bharti Airtel surges,02-02-2024 00:00,07-09-2020 10:54
Nifty tumble as economic package disappoints; banks fall,,07-09-2020 05:36
Nifty subdued after poor reaction to economic package,06-09-2020 00:00,07-09-2020 05:36
Nifty fall as relief measures fail to impress,,06-09-2020 23:48
Nifty hammered as stimulus details fail to excite,05-09-2020 22:53,06-09-2020 23:48
Nifty slide as stimulus fails to excite; Powell's grim outlook weighs,,06-09-2020 06:27
Indian shares enjoy stimulus boost; details eyed,05-09-2020 05:38,06-09-2020 06:27
Nifty surge on $266 bln stimulus boost,,06-09-2020 04:35
"Nifty slide amid rise in coronavirus cases, poor earnings",04-09-2020 10:36,06-09-2020 04:35
HDFC Group company lays off employees after performance review,,06-09-2020 03:30
HDB Financial Services lays off nearly 150 employees after performance review: Official,04-09-2020 05:42,06-09-2020 03:30
Indian shares erase gains as ICICI leads banks lower,,06-09-2020 00:38
Expect demand to roar back in auto sector post lockdown: Saurabh Mukherjea,04-09-2020 04:06,06-09-2020 00:38
"Apple’s newly launched iPhone SE (2020) already selling with Rs 3,600 discount; details inside",,06-09-2020 00:27
Shares In ICICI Bank Fall Post Quarterly Results,03-09-2020 04:18,06-09-2020 00:27
Banks find new ways to amuse and inform during lockdown,,06-09-2020 00:00
Stock query: HDFC Bank in a short-term sideways trend,02-09-2020 00:12,06-09-2020 00:00
ICICI Bank Post Q4FY20 Profit Of Rs. 1221 Crore; Asset Quality Improves YoY,,
HDFC Bank plans to expand its network of mobile ATMs,01-09-2020 02:28,02-02-2024 00:00
Indian shares slip as virus cases spiral; consumer stocks drag,,02-02-2024 00:00
Indian shares gain on bank stocks' boost; focus on stimulus,01-09-2020 00:16,06-09-2020 00:00
India shares higher at close of trade; Nifty 50 up 0.71%,,06-09-2020 00:00
REFILE-Indian shares rebound as banks gain; all eyes on stimulus measures,31-08-2020 13:10,05-09-2020 22:53
"Bank Nifty surges over 350 points; ICICI Bank, HDFC Bank stocks climb",,05-09-2020 22:53
"BofA turns bearish on Indian banks; SBI, ICICI Bank, IndusInd downgraded",31-08-2020 10:45,05-09-2020 05:38
Nifty tumble as report warns of banking stress; HDFC slides,,05-09-2020 05:38
Nifty track global surge as lockdowns eased; Reliance jumps,31-08-2020 03:56,04-09-2020 10:36
"Indian shares tumble as lockdown extends, U.S.-China tensions flare",,04-09-2020 10:36
"Nifty slide as lockdown extends, Sino-U.S. tensions flare",30-08-2020 05:22,04-09-2020 05:42
Indian shares slump as government extends coronavirus lockdown; HDFC Bank slides,,04-09-2020 05:42
Delhi HC allows HDFC Bank to deduct Indiabulls’ loan installment from fixed deposit,30-08-2020 04:25,04-09-2020 04:06
How sentiments have changed for banks,,04-09-2020 04:06
HDFC Bank celebrates indomitable human spirit during lockdown with #HumHaarNahinMaanenge campaign,30-08-2020 02:19,03-09-2020 04:18
"Indian shares soar on COVID-19 drug hopes, set for best month since 2009",,03-09-2020 04:18
Nifty jump 2% on COVID-19 drug hopes,28-08-2020 18:55,02-09-2020 00:12
Indian stocks end at more than six-week high on HDFC boost,,02-09-2020 00:12
India shares higher at close of trade; Nifty 50 up 1.84%,28-08-2020 07:01,01-09-2020 02:28
"Nifty hit six-week high, HDFC surge lifts banks",,01-09-2020 02:28
"Promoter, PE stake may go up in private banks; IndusInd, HDFC Bank to gain",28-08-2020 04:09,01-09-2020 00:16
HDFC Bank employees get over 6.5 lakh equity shares under employees stock options schemes,,01-09-2020 00:16
India shares higher at close of trade; Nifty 50 up 1.40%,28-08-2020 01:10,31-08-2020 13:10
Five of top-10 firms add Rs 1.63 lakh cr in m-cap,,31-08-2020 13:10
ICICI Bank Post Q4FY20 Profit Of Rs. 1221 Crore; Asset Quality Improves YoY,28-08-2020 00:02,31-08-2020 10:45
HDFC Bank plans to expand its network of mobile ATMs,,31-08-2020 10:45
Indian shares slip as virus cases spiral; consumer stocks drag,27-08-2020 21:31,31-08-2020 03:56
Indian shares gain on bank stocks' boost; focus on stimulus,,31-08-2020 03:56
India shares higher at close of trade; Nifty 50 up 0.71%,27-08-2020 19:38,30-08-2020 05:22
REFILE-Indian shares rebound as banks gain; all eyes on stimulus measures,,30-08-2020 05:22
"Bank Nifty surges over 350 points; ICICI Bank, HDFC Bank stocks climb",27-08-2020 12:33,30-08-2020 04:25
"BofA turns bearish on Indian banks; SBI, ICICI Bank, IndusInd downgraded",,30-08-2020 04:25
Nifty tumble as report warns of banking stress; HDFC slides,27-08-2020 11:43,30-08-2020 02:19
Nifty track global surge as lockdowns eased; Reliance jumps,,30-08-2020 02:19
"Indian shares tumble as lockdown extends, U.S.-China tensions flare",27-08-2020 11:37,28-08-2020 18:55
"Nifty slide as lockdown extends, Sino-U.S. tensions flare",,28-08-2020 18:55
Indian shares slump as government extends coronavirus lockdown; HDFC Bank slides,,28-08-2020 07:01
Delhi HC allows HDFC Bank to deduct Indiabulls’ loan installment from fixed deposit,02-02-2024 00:00,28-08-2020 07:01
How sentiments have changed for banks,,28-08-2020 04:09
HDFC Bank celebrates indomitable human spirit during lockdown with #HumHaarNahinMaanenge campaign,27-08-2020 11:37,28-08-2020 04:09
"Indian shares soar on COVID-19 drug hopes, set for best month since 2009",,28-08-2020 01:10
Nifty jump 2% on COVID-19 drug hopes,27-08-2020 11:26,28-08-2020 01:10
Indian stocks end at more than six-week high on HDFC boost,,28-08-2020 00:02
India shares higher at close of trade; Nifty 50 up 1.84%,27-08-2020 11:18,28-08-2020 00:02
"Nifty hit six-week high, HDFC surge lifts banks",,27-08-2020 21:31
"Promoter, PE stake may go up in private banks; IndusInd, HDFC Bank to gain",27-08-2020 11:14,27-08-2020 21:31
HDFC Bank employees get over 6.5 lakh equity shares under employees stock options schemes,,27-08-2020 19:38
India shares higher at close of trade; Nifty 50 up 1.40%,27-08-2020 05:39,27-08-2020 19:38
Five of top-10 firms add Rs 1.63 lakh cr in m-cap,,27-08-2020 12:33
"Nifty slide as virus jitters return, financials drag",27-08-2020 04:14,27-08-2020 12:33
"Indian stocks climb on stimulus hopes, surge in banks and IT firms",,27-08-2020 11:43
Nifty Bank gains 1% as Jefferies assumes coverage on financial stocks,27-08-2020 04:06,27-08-2020 11:43
"Buy HDFC Bank, target price Rs 1,200: Motilal Oswal",,27-08-2020 11:37
"Buzzing stocks: Vodafone Idea, RIL, HDFC Bank, Suzlon Energy",26-08-2020 21:00,27-08-2020 11:37
"HDFC Bank revises FD rates, senior citizens can avail special interests",,
Big March selloff prompts mutual funds to lap up top private banks,26-08-2020 08:28,02-02-2024 00:00
Jio in top 5: Only 4 largest listed companies in India more valuable than RIL’s telecom arm,,02-02-2024 00:00
"Sensex, Nifty dance between red and green, RIL joins hands with Facebook; check what’s moving D-St",25-08-2020 23:58,27-08-2020 11:37
"Top stocks in focus: Reliance Industries, HDFC Bank, IOC, Nestle, Kalpataru Power, Jyothy Labs",,27-08-2020 11:37
"COVID-19 effect: Most applied for moratorium out of caution, not stress, says HDFC Bank",25-08-2020 22:53,27-08-2020 11:26
High conviction ideas? Stocks top PMSes betting on are worth a look,,27-08-2020 11:26
Banking Stocks Crash As CLSA Cuts Price Target,25-08-2020 22:43,27-08-2020 11:18
Trending stocks: HDFC Bank share price down 2%,,27-08-2020 11:18
"In tough times, it's tougher to live on credit",25-08-2020 06:12,27-08-2020 11:14
HDFC Bank Rating: Buy; A stable performance in the last quarter,,27-08-2020 11:14
Aegon Custody sells HDFC Bank shares worth over Rs 72 crore,25-08-2020 04:12,27-08-2020 05:39
Aegon Custody offloads HDFC Bank shares worth Rs 72 crore,,27-08-2020 05:39
Nifty give up gains as ICICI Bank drops,24-08-2020 22:44,27-08-2020 04:14
India shares mixed at close of trade; Nifty 50 down 0.05%,,27-08-2020 04:14
"Indian shares rise on HDFC Bank boost, coronavirus fears cap gains",24-08-2020 12:06,27-08-2020 04:06
"Nifty rise on HDFC Bank boost, coronavirus fears keep gains in check",,27-08-2020 04:06
"Sensex gains 180 points, Nifty at 9,314; HDFC Bank, Infosys advance",24-08-2020 11:44,26-08-2020 21:00
"Markets Trade Higher, HDFC Bank Surges 4%",,26-08-2020 21:00
"Stocks to watch: HDFC Bank, Infosys, cement firms, TVS Motor, Goa Carbon",24-08-2020 10:30,26-08-2020 08:28
"Nifty slide as virus jitters return, financials drag",,26-08-2020 08:28
"Indian stocks climb on stimulus hopes, surge in banks and IT firms",24-08-2020 05:24,25-08-2020 23:58
Nifty Bank gains 1% as Jefferies assumes coverage on financial stocks,,25-08-2020 23:58
"Buy HDFC Bank, target price Rs 1,200: Motilal Oswal",23-08-2020 23:42,25-08-2020 22:53
"Buzzing stocks: Vodafone Idea, RIL, HDFC Bank, Suzlon Energy",,25-08-2020 22:53
"HDFC Bank revises FD rates, senior citizens can avail special interests",23-08-2020 23:31,25-08-2020 22:43
Big March selloff prompts mutual funds to lap up top private banks,,25-08-2020 22:43
Jio in top 5: Only 4 largest listed companies in India more valuable than RIL’s telecom arm,23-08-2020 22:37,25-08-2020 06:12
"Sensex, Nifty dance between red and green, RIL joins hands with Facebook; check what’s moving D-St",,25-08-2020 06:12
"Top stocks in focus: Reliance Industries, HDFC Bank, IOC, Nestle, Kalpataru Power, Jyothy Labs",23-08-2020 00:48,25-08-2020 04:12
"COVID-19 effect: Most applied for moratorium out of caution, not stress, says HDFC Bank",,25-08-2020 04:12
High conviction ideas? Stocks top PMSes betting on are worth a look,23-08-2020 00:27,24-08-2020 22:44
Banking Stocks Crash As CLSA Cuts Price Target,,24-08-2020 22:44
Trending stocks: HDFC Bank share price down 2%,23-08-2020 00:14,24-08-2020 12:06
"In tough times, it's tougher to live on credit",,24-08-2020 12:06
HDFC Bank Rating: Buy; A stable performance in the last quarter,23-08-2020 00:01,24-08-2020 11:44
Aegon Custody sells HDFC Bank shares worth over Rs 72 crore,,24-08-2020 11:44
Aegon Custody offloads HDFC Bank shares worth Rs 72 crore,,24-08-2020 10:30
Nifty give up gains as ICICI Bank drops,02-02-2024 00:00,24-08-2020 10:30
India shares mixed at close of trade; Nifty 50 down 0.05%,,24-08-2020 05:24
"Indian shares rise on HDFC Bank boost, coronavirus fears cap gains",23-08-2020 00:01,24-08-2020 05:24
"Nifty rise on HDFC Bank boost, coronavirus fears keep gains in check",,23-08-2020 23:42
"Sensex gains 180 points, Nifty at 9,314; HDFC Bank, Infosys advance",22-08-2020 23:51,23-08-2020 23:42
"Markets Trade Higher, HDFC Bank Surges 4%",,23-08-2020 23:31
"Stocks to watch: HDFC Bank, Infosys, cement firms, TVS Motor, Goa Carbon",21-08-2020 10:30,23-08-2020 23:31
"Personal, home loans, credit cards drive HDFC Bank's loan book; sees double-digit growth in FY20",,23-08-2020 22:37
"Stocks in news: Infosys, HDFC Bank, Maruti Suzuki, Cadila, Tata Motors and more",21-08-2020 05:48,23-08-2020 22:37
"Top stocks in focus: Infosys, Tata Motors, HDFC Bank, Nalco, Apollo Tyres, Cadila, Laurus Labs",,23-08-2020 00:48
HDFC Bank net profit up 17.72% in Q4,21-08-2020 04:12,23-08-2020 00:48
"Stocks in the news: HDFC Bank, Infosys, Tata Motors, Muthoot Finance and TVS Motor",,23-08-2020 00:27
HDFC Bank's assets to show minimal signs of Covid stress,20-08-2020 10:48,23-08-2020 00:27
"HDFC Bank Q4: Steady performance, but early signs of Covid-led disruption evident",,23-08-2020 00:14
"HDFC Bank's Q4 performance strong, but investors will have to be wary",20-08-2020 10:30,23-08-2020 00:14
